ID,CC_1,CC_2,CC_3,CC_4,CC_5,CC_6,CC_7,CC_8,CC_9,CC_10,CC_11,CC_12,CC_13,CC_14,CC_15,CC_16,CC_17,CC_18,CC_19,CC_20,CC_21,CC_22,CC_23,CC_24,CC_25,CC_26,CC_27,CC_28,CC_29,CC_30,CC_31,CC_32,CC_33,CC_34,CC_35,CC_36,CC_37,CC_38,CC_39,CC_40,CC_41,CC_42,CC_43,CC_44,CC_45,CC_46,CC_47,CC_48,CC_49,CC_50,CC_51,CC_52,CC_53,CC_54,CC_55,CC_56,CC_57,CC_58,CC_59,CC_60
s0534_re_80,0.004359416663255492,-0.00322622892352978,0.007812818778890347,-0.0063545840540335284,0.0027495947694943608,0.012992677095696022,-0.0028033864943841874,0.017287186559788243,0.0008373047620817337,-0.013202153901723988,-0.001939329691565122,-0.027137425391190288,-0.015380343696527854,0.0008359883842193329,-0.0030647911915568904,0.024365737942030043,0.029060099330814063,0.013947775176716687,0.013088608312267084,-0.013103788115187434,-0.030865202623029088,-0.02346147755691531,-0.01885248420675355,0.001221109527077842,0.025020882141141208,0.025729658021864207,0.02104942214177927,0.00664877699027986,-0.014617452776733183,-0.021966403247947467,-0.01977214923765014,-0.01126210622687862,0.005552110544744246,0.015949512003941405,0.0176772546098064,0.013724688509093764,0.0015445552557099616,-0.010089436986923689,-0.015528150995707044,-0.015023127559379446,-0.006169623801596377,0.005403415495634548,0.012900184438710797,0.014911637763925963,0.00777060898536994,-0.0025639289786808794,-0.011382864157169659,-0.013611891151182567,-0.00942275919969497,-2.5184455631810697e-05,0.0076526518840737,0.011491996619006324,0.007391491323333303,0.0013190726965375348,-0.006926634670087165,-0.00989450761066618,-0.009869519249176718,-0.0030995166871118124,0.0006193270113916085,0.006683699089787859
s0534_re_81,-0.003234500581860396,-0.019785016646619063,-0.009755013382007075,-0.031613782754918225,-0.03879888342439759,-0.03190385987789151,-0.06368240705256753,-0.04992911558384867,-0.048469057816703486,-0.06542398571407795,-0.03454927309392129,-0.02785418846713957,-0.023349506049841328,0.014245410380950216,0.01994563636039487,0.022966043829302958,0.042488382087016906,0.0327340823433602,0.023244346854261626,0.026877969640400425,0.012848809518363332,0.0022971145317059742,0.0012660014503290162,-0.009783718679430432,-0.01749106830087237,-0.016917924702194182,-0.01963184060131014,-0.01791479484352782,-0.009331427740578024,-0.004644691156056531,0.0011764240425788987,0.007775986423468541,0.009023258504939175,0.010023466383456248,0.009819187924148551,0.006474059994696352,0.004314983297582016,0.0019332783815697594,-0.0011997073901727168,-0.0024563001264548026,-0.003830467762802724,-0.004850535265248813,-0.004104713507720993,-0.0033344069005631378,-0.0020570907556307096,-0.0006299588412840949,0.000435503426492118,0.0014345759728552083,0.0018783586283692582,0.001790137489006829,0.0014574567854174064,0.0009760370813486208,0.0008406202014685169,0.00043896231361072375,0.00014209328804395995,0.0003126716168049973,0.00017289363375961076,-7.126832642829784e-05,-0.00022067970323982934,-0.00028244537257500534
s0534_re_82,-0.021460805077819646,0.04217217619262463,-0.03860673104470679,0.03934364164436235,-0.04215207697811884,0.048161811426194565,-0.02966902259304052,0.033523179151492985,-0.00928861099187775,0.008311539183642809,-0.019819870603908735,-0.0006885678094863173,-0.025457463106793653,-0.011471256978728923,0.008996271905740053,-0.005378152434569521,0.02940030745640318,0.022912801924200584,0.013602855536176439,0.006441672517741649,-0.006426642018420464,-0.031187579826033218,-0.023476674483193866,-0.014848868383999502,-0.007765370971611739,0.019245382612276946,0.028179155725276562,0.02031432055680346,0.014319225843401989,-0.0027621055927122616,-0.021471464970603437,-0.02203097277251903,-0.016408384196017756,-0.007230080600306696,0.009689865281578915,0.018515163837299304,0.01669072156515583,0.012231081443729662,0.001624089258086272,-0.011471554027932967,-0.015485232146506865,-0.014303110615768147,-0.00814060665730309,0.0031288174826690387,0.0122688373988223,0.013735777126732454,0.01162339038051921,0.0025949574131548274,-0.007354225524363753,-0.013136739942097075,-0.012214080413382365,-0.007782958356158672,0.0029337329698081714,0.008788353521315326,0.012140799142478528,0.0077836850957293076,0.0019514079521505507,-0.007623092867442991,-0.00881119797987948,-0.01130688739199476
s0534_re_83,0.0037386306313354797,-0.0035010402650389283,0.006857505869915976,-0.0065284521087250295,0.0034982037674680983,0.011608962269766014,-0.0033878813926428446,0.017680349563869897,-0.003080052634713944,-0.012234912570029842,-0.0030637505984809597,-0.027792931201440677,-0.009629511287926946,0.0017668419610202255,0.0004198222772143631,0.028546065371482694,0.023760063371982717,0.010488887428886656,0.00728879648754431,-0.022110740880343163,-0.030017023360857667,-0.020436147964972087,-0.01319139464635408,0.01155555192535756,0.028321819966893924,0.023447478148042936,0.015533282811629589,-0.003172342016584076,-0.021117522674485953,-0.02253386997333697,-0.01636162323954197,-0.0030393259956026765,0.013386480678241944,0.01859326774201899,0.01652528703464435,0.007233839113824767,-0.007069044212095087,-0.014885199486873306,-0.016191173790244,-0.010469744416029813,0.0019477126331793192,0.012276170025055948,0.015352580251296398,0.011569702069701903,0.0008592378980168476,-0.009132969126411133,-0.014428747190183435,-0.01102481470352936,-0.0027608131869684446,0.007387971239640452,0.011997132080666585,0.01093739695407502,0.0031695987287450197,-0.0043996604519507985,-0.010532118738040736,-0.008562680815210314,-0.00463570641443256,0.004386165266626169,0.006746434876199303,0.009310364576320167
s0534_re_84,0.0027096334935998207,-0.005559376172778775,0.007953916103863977,-0.005937598113103395,0.002606866116021604,0.01619538649692828,-0.004923425995943275,0.014628968909182792,-0.0020605680553422634,-0.022030386730628546,-0.00473433731124466,-0.020425228030916218,-0.009940979470665965,0.020693587625598763,0.01427855746922992,0.02488748039325926,0.02237401867575202,-0.010909089112530647,-0.0216474696642458,-0.02580930431981006,-0.026409488891791733,0.0032669897099888725,0.023861520630134102,0.026002825914266874,0.022347259207613806,0.0014292280972753974,-0.020248582757933974,-0.02321317280893434,-0.01764207881013293,-0.0029338779506096735,0.014592322802802475,0.020255433508989555,0.01569082815874688,0.004185210736690172,-0.011077201581175556,-0.017656098317048,-0.014445581206958031,-0.004042598498130713,0.009362829810137691,0.016262976293366475,0.013710494936918897,0.002823177158892559,-0.0092746630772669,-0.014935830359368138,-0.011172984164686074,-0.00157008034842861,0.009152654235285261,0.012884122336277231,0.008983300619142074,-0.00042564504848070615,-0.008231983026176913,-0.011333908072047514,-0.0063541418223346515,0.0004344133816980346,0.007918835674858245,0.008154431733674075,0.00564971506266358,-0.0024227778227066885,-0.005684257046220235,-0.008537925198881533
s0534_re_85,0.0017630678906008909,-0.003970959887039476,0.006941917448302463,-0.006749276906946028,0.004419272192914233,0.010250405615746286,-0.001976651614123155,0.0210469610663216,-0.0015781146518440731,-0.005749317001580338,-0.0014768614723080166,-0.02868211353373976,-0.010558426348565218,-0.007815684778218222,-0.006886587916668529,0.025241163948779243,0.020977276916277165,0.021571951419572608,0.021863170058630428,-0.009714839043210246,-0.019522917435906364,-0.02503630580501755,-0.02904986296014447,-0.0048408626241733125,0.01302979774647357,0.02251392082224532,0.02947916111967783,0.01487286761301594,-0.0033570035570591864,-0.01492796637125334,-0.024174665189459005,-0.018412224745391646,-0.004415995982136145,0.006907320925049049,0.01768150149496136,0.018647849177753313,0.010315559278511365,0.0001399501475557456,-0.011450900493214242,-0.01699019358021399,-0.013970960587535565,-0.005573406847884996,0.005852657031584753,0.013571070587354227,0.013907371541391827,0.008048517190399904,-0.0026340859169749864,-0.011424085800177517,-0.014455837153261455,-0.010637281250135971,-0.0021480587423708254,0.0061987730039992205,0.010306080440135876,0.00891977404398073,0.0017234574154285644,-0.005949894967783978,-0.011697709595059296,-0.011769995734834471,-0.008270868592372126,-0.0017512042121320584
s0534_re_86,-0.002771482692038507,-0.014525104962301003,-0.007996680519221405,-0.030202812492726622,-0.032567948974181936,-0.029475810543318895,-0.05872813978849584,-0.04222856079049053,-0.053079671845312607,-0.062240275804017156,-0.035529456508573865,-0.04411247327265692,-0.02845688804078009,0.0011191259078304802,-0.0011114898506334125,0.021240450206632663,0.03562094138405861,0.025556730142094516,0.035668372571805336,0.03138090527296937,0.01655104307046444,0.018053514564861515,0.008587589422978827,-0.003060679620720219,-0.0035870616962058546,-0.012264822332886718,-0.018527501830605083,-0.016679936769868488,-0.018672731423263252,-0.01560721393677087,-0.0077211999561041834,-0.003667794051046891,0.002102149179076914,0.0075974521110378605,0.008811197023932989,0.010192181172606465,0.009709933067995204,0.00662223051048127,0.0048081667906439375,0.0024262588379052154,-0.0001176062377697532,-0.0018481328956502438,-0.003850109616929139,-0.004185458885949342,-0.00405562648996922,-0.004108990042342561,-0.002965144840118838,-0.0017647373456869354,-0.00039794026823649075,0.0009297489415801961,0.0013288460988177223,0.0017763008914836141,0.002019421264933894,0.0015929045610487637,0.0011194779166010104,0.0008123117946217859,0.000502240443965681,0.0004308077984904641,0.0002199259656146481,0.00010699194546028453
s0534_re_87,-0.021404804330444924,0.04455544174792522,-0.0443291326959989,0.04450525254464241,-0.045592880303296425,0.05120611700200258,-0.026830571266756625,0.02721469583272918,-0.008803187657261806,0.005413106818946319,-0.026920935276806973,-0.005406306655023741,-0.013245079085772962,-0.01824340873731776,0.023954570606286207,0.010831188764843258,0.022504085301755333,0.022652564202908773,0.007068174585573528,-0.021421545168048346,-0.020397586849176513,-0.024862250454652842,-0.020752324935242424,0.008483169687734854,0.024330581093895617,0.022878366950403795,0.021002042101357057,0.005003426522618462,-0.016975647377689577,-0.022818696471362122,-0.01768156308335357,-0.009820649950970959,0.005563499869054083,0.018356089066936025,0.017634257364839305,0.010834463945242283,0.0015351430888444078,-0.011018164539895813,-0.01733862836603167,-0.013037979932574377,-0.004739003137842979,0.005667143691581615,0.014363381963930095,0.014240923039620662,0.006092481146976544,-0.0029637773605720404,-0.011791848336345114,-0.013741261024635298,-0.008776232844665846,0.0008732574799094473,0.00809154681304024,0.011827532967590492,0.007351318071902945,0.0004890283575592366,-0.0077077906730517705,-0.010157219255785523,-0.009854129465807823,-0.0021857756016640975,0.0013982981675987364,0.007246310556585115
s0534_re_88,0.0008620832407459396,-0.0040907309923535265,0.006554234626612585,-0.006512157299969986,0.003975373543454408,0.011201441163347514,-0.0021964645100513826,0.019970785432589983,-0.0012259586899284745,-0.007392939441205469,-0.0014128233087670936,-0.02803143498451884,-0.010348235610042259,-0.004559899498704398,-0.004864730409195543,0.02611305763292561,0.02281770788025635,0.017760795771979813,0.0181844944836482,-0.01295300118373813,-0.023875696429332804,-0.02388187438884153,-0.025562937412946646,-0.0007645676661065442,0.01883543644939562,0.023987387509807542,0.027128008687898227,0.010715621950975722,-0.009342301484454545,-0.01853930833596849,-0.02364259035967548,-0.015547757995190337,0.000926286003477696,0.011592237887042719,0.01930563071310702,0.01701799527486355,0.005717389665331094,-0.004690262754769278,-0.0147797510014606,-0.017059917131868812,-0.010529375771585341,-0.0007295303385083414,0.010086824796681633,0.015197649156727885,0.011844582395694017,0.003638788521611475,-0.007328244740829398,-0.013944027179645938,-0.013639865443941438,-0.006376712373650766,0.0024411614925522558,0.009788660365001024,0.010394342643106812,0.006110860766146242,-0.00290953309627179,-0.00910057226891425,-0.012771126634952088,-0.009046336928985618,-0.004748224839492471,0.0024551280421322317
s0534_re_89,0.0020575147384031154,-0.001636684789624337,0.007498445982696811,-0.006757580453181355,0.003602171533756957,0.010073958512047045,-0.0021123163022893775,0.01971786598896214,-0.001856354027740915,-0.0050939782081816576,-0.0018711407921229231,-0.026904412866632338,-0.008180975536184793,-0.007116324554435338,-0.004773409633939124,0.024540458342052256,0.018487317811493424,0.020479563978655756,0.019264787781977075,-0.011145099276024036,-0.017948298617288548,-0.025183099125520553,-0.027820293580857306,-0.002863273197813508,0.012315671775725547,0.023341030261703432,0.029800306784962757,0.013498637295828049,-0.0032024022725681903,-0.015516635678499256,-0.02503834258156559,-0.01799606895933782,-0.004335206969519026,0.007696425909966473,0.018686492555287332,0.018428615023188568,0.009851532552878144,-0.00026977340871106473,-0.01217990129514733,-0.01708104910787351,-0.01379715617946958,-0.005738398886707986,0.005829902269208381,0.013481880629064665,0.014132429953434951,0.008308757418481956,-0.0024073726807206084,-0.01117983639026138,-0.014894988021003712,-0.011393852221704717,-0.002632053494503096,0.006209488123423827,0.010642883871742058,0.009213320473046406,0.002067595678458021,-0.0059563729239835335,-0.012100763544800037,-0.01254972838535459,-0.009010959422083808,-0.00232771003528175
s0534_re_90,-0.0022673346887643483,-0.017619577253922075,-0.010216973811398983,-0.03170754124680583,-0.03339901315065199,-0.03126298636613837,-0.06005445764035389,-0.041990669142330836,-0.05211118212190452,-0.06128260121668311,-0.032664188654249374,-0.040011733832577834,-0.024490187378583717,0.006286776290738065,0.0034553072197990994,0.0233734254738292,0.03788084226706314,0.02564255945579019,0.033036535395530205,0.029284048947219157,0.013486628214230068,0.014007415641361109,0.006050348823337422,-0.006175343276930406,-0.007525555370313749,-0.014192585620929071,-0.020081152218875336,-0.01670895178637589,-0.015824422859190012,-0.012473703884158433,-0.004125996958784146,0.0004324366626125851,0.004932678414889599,0.009638469701860627,0.009678952123178264,0.009098023329441915,0.008030386343741739,0.005086676442979984,0.003088456384121693,0.0002755623276465593,-0.002174531192559783,-0.003104453166555167,-0.004391286332315946,-0.004424618586275913,-0.003802130803147263,-0.0031533631117428894,-0.0016619548008387542,-0.0005343123273317938,0.0006728660749562238,0.0019683858970294525,0.00179326134651042,0.0016668011949342292,0.0017773540674411023,0.0010648192228406,0.0006471856548719623,0.00035645775003460985,0.000247671516129951,0.0002853432462823296,0.00020753857506497345,9.788484676516138e-05
s0534_re_91,-0.021194168906836,0.041504713687786,-0.03888971540748373,0.0405515955920543,-0.04228330877165537,0.04949890145817381,-0.02827791713271903,0.032085951092318495,-0.008540141327827164,0.008143159890111905,-0.023412578042876293,-0.0011586132834357288,-0.022665747633300065,-0.014920789138301657,0.015421572811513596,0.00020387034322986856,0.026635293291020518,0.026362767633422105,0.0120505709193279,-0.00461385335817415,-0.009296741364598772,-0.031754600414901676,-0.026497906417949767,-0.0043345157719998735,0.004030458926994315,0.020768710483436505,0.03122678461526611,0.016751499154255237,0.0007892350869140871,-0.010356999912858782,-0.023057786002539944,-0.022011829213607875,-0.0073319673192681475,0.003777965923959359,0.013491394993565687,0.020030260335936963,0.013843584692935201,0.0024336620798247,-0.006763128032989186,-0.015002433868107871,-0.01675925132668379,-0.008789060662352664,0.0013975200620495744,0.009870862810486138,0.015239715761557233,0.011266570320122196,0.0020775257664379368,-0.006925789773190378,-0.0134850648653695,-0.013719759541816194,-0.006542094437528233,0.001792596861793801,0.008744824793557322,0.010387604478227619,0.006473963173615168,-0.0018190857231953367,-0.008178974107974937,-0.012596133534587073,-0.01034375771866502,-0.006109773518272493
s0534_re_92,0.002670134599178125,-0.0021491651316582513,0.0071874557159142425,-0.007816369326815337,0.0037120080199510796,0.011510856650944652,-0.003135953904310513,0.018347587798554187,-0.0030534550466628117,-0.010274136189642675,-0.0018693571725655325,-0.027614795130591074,-0.009180402869877227,-0.00026713561143595286,-0.001049122638031921,0.02790366521176802,0.02282272060984732,0.012623906407359052,0.010964504939732002,-0.019262572236176934,-0.027876360312116287,-0.021749729453096826,-0.01766645036130552,0.00796013848461868,0.02565324083621828,0.024013776354021847,0.020110776706883268,0.0007322421010871797,-0.018129607102013758,-0.02192250578220839,-0.01968961397583959,-0.007210541470177093,0.010059727953116552,0.017362662746822702,0.018252248580259377,0.010849991255594629,-0.0029587217726649456,-0.01237261340377917,-0.016761769755892723,-0.013313516089590034,-0.0024817660549836524,0.008407421813523011,0.014713433796327148,0.014087650788654364,0.004956655495065198,-0.005321048672343177,-0.013333468745358875,-0.01336994080103768,-0.0071298471021703025,0.003090500181312971,0.01007761549816594,0.012262527547344469,0.006143551214395964,-0.001076824415677932,-0.00942527937802119,-0.01038033556581672,-0.008664397459421139,-0.0001633360031258992,0.0036853173499476074,0.008892472725577227
s0532_re_1,-0.0017078088261516724,-0.004348617261634341,-0.0008338408262678005,-0.002029924173701815,-0.01146601458253574,5.255001129606018e-05,-0.007928209384228831,0.0016007050106448763,-0.025675721431645416,0.024120252507425506,-0.01924312257211253,-0.006549850238915664,0.02128619699312071,-0.021304722025969846,0.022529908118184113,-0.019641642923914883,0.022298688324738598,-0.0008123313290822543,-0.023043579012470023,0.0409622176206284,-0.03436331245624938,0.01516020992496577,0.00046097046277035453,-0.012243856851268812,0.0230790512986938,-0.03286737982625343,0.030124611232399026,-0.014711496129152705,-0.005974928742342131,0.018475849522323243,-0.022767071233927624,0.022081814936764112,-0.018047842930207333,0.009888046875334521,0.0026315356029440596,-0.013783219102278164,0.01869514023421666,-0.016704175111724645,0.011854289478001096,-0.005709518252308898,-0.0010522394521477376,0.007888817260678452,-0.012780100966984,0.012971280990103577,-0.009882399024004226,0.00442020441743328,0.0006183477898176747,-0.00431513353508423,0.007139136648446571,-0.008164420049313769,0.006680290153476978,-0.0033056374016452003,-0.0010118161812717658,0.00411030652242434,-0.006166242236077398,0.006123755043360476,-0.0060151951540054404,0.003932623019873803,-0.0022291146257148982,-2.9850184970831997e-05
s0532_re_2,-0.0028896469537882516,-0.00791273914578932,-0.009097713189854417,-0.016169202948156693,-0.028800027735627814,-0.024791281254059837,-0.04087061697300066,-0.0384830313662371,-0.06139353251685754,-0.024987971461548547,-0.07709861356056026,-0.03343494216397064,-0.034410592452912586,-0.05195887634423998,0.0033379273450244856,-0.02741237222826368,0.02832942717852254,-0.004344535911295053,0.035310153155994235,0.041819960059491464,-0.003888479605642357,0.06823035346835266,-0.005167273985278634,0.03126263447260442,0.015715476350306224,-0.0029645160844522767,0.024055565596203796,-0.03296799035297038,0.022259886875389018,-0.03230008353291412,-0.013829039283581356,-0.004027462154126422,-0.03526276757507909,0.007303821711259051,-0.028587415403492567,0.011574368923509363,-0.008248571400147287,0.0019052751959515828,0.018039713549343497,-0.008488415845509615,0.0237618940532206,-0.004974284685319644,0.014461637594228614,0.0013120309780338495,0.00015470293902749318,0.00946738092752467,-0.011407399970089578,0.008976502989655698,-0.01006663257339005,-1.9365310344471586e-05,-0.002889020172514962,-0.006860041852851929,0.0038535043010038614,-0.010078834612681976,0.006898869333263563,-0.006309688523232203,0.003221866516936726,0.0006843382688914931,-0.000554608669172135,0.003355295278063268
s0532_re_3,-0.027349143495500976,0.04807479823452124,-0.051831218139691514,0.047313928276583844,-0.05926187277378684,0.04334548834318523,-0.039625374668198314,0.011680705630910065,-0.01468905343707612,0.008504001553176507,-0.01684107152784526,0.004384620971899362,0.010203716314887307,-0.017060117691310304,0.015084304648698175,0.0008986453241487788,-0.0020653796056828563,0.0006107719170612188,0.00915972395039748,-0.00490343338915132,-0.001850249869172558,0.005987976667956859,-0.003784103074273936,-0.0032962998730920678,0.0032019362154461295,-0.0006364268413544308,-0.003024404788156927,0.0016321999500811225,0.0012613586745189788,-0.0018999679112750615,0.0004699362619567082,0.0012687607281769854,-0.0013481105245837285,-0.0006479906721375771,0.0014501685866040095,-0.0003222595006318677,-0.0006483909550079091,0.0010394309663625905,0.0001268926167690777,-0.0006894705486621032,0.0003367236501121873,6.0875613108674706e-05,-0.0004670017658442735,0.00029557822894877385,-4.4610306276586966e-05,-0.00040257006404421377,0.0005399411146032072,0.00020583057617324258,-0.00037651457269343607,0.0002012659644688385,0.00017671919239451459,-0.00029004363043431985,-2.8160437844171067e-05,5.284485426243315e-05,-0.00021548756991021526,-6.056942153318033e-05,-4.494716287998346e-05,-6.58746976570662e-05,0.00015055327854120656,0.0002683604424697791
s0532_re_4,-0.002613922488755657,-0.004048876079318366,-0.0005108382744602128,-0.0016933460063384524,-0.01099613703288568,-6.363046136014914e-05,-0.007607479325959293,0.0017209920134577954,-0.025741733277640354,0.024153217179610893,-0.02018823146437048,-0.006960004390597858,0.02050325517536218,-0.021671606532094843,0.022151290970374642,-0.020603355636589035,0.023095304833154244,-0.001399816525735925,-0.022055793023465928,0.040906632565355566,-0.03459339851715012,0.016777005859207217,-0.0015511545282545728,-0.010689626778017974,0.022083707852396668,-0.03300021162135132,0.03110137730076753,-0.016212942733158785,-0.003556294632835169,0.016750390969386585,-0.021775235077481334,0.021982985790594812,-0.019325458896496322,0.011376614322781956,0.0008862606039094595,-0.012193453757662372,0.017758639665041306,-0.01674977299001664,0.012847297609340906,-0.00720982581735317,0.00041133059434016514,0.006666457393881039,-0.011922154100333053,0.013001288822012813,-0.010209317058288127,0.005420987411383107,-0.0008642324741978178,-0.0032452987834081064,0.00635935545695381,-0.00782770353708359,0.007117096853202822,-0.00414934870335527,3.775799264662185e-05,0.003175873630522996,-0.005278665151743061,0.005914743681126428,-0.006272832214782929,0.004705886297830434,-0.00287363748128033,0.0007049913738427153
s0532_re_5,-0.0018836963128228289,-0.0036275090816900745,-0.0007633203885317583,-0.0022635587377353374,-0.010592291668139317,-0.00010698235539923034,-0.008707377934361634,0.002025190550735022,-0.024407875446338004,0.02442732268230609,-0.024337223797420666,-0.0012864970380246413,0.01857913365546541,-0.024149636185475862,0.024375954268131095,-0.02007832212703326,0.024402485608897254,-0.00919135950219197,-0.011546397954422782,0.037658250236315485,-0.04079200442547209,0.026421463716508196,-0.008079897626823694,-0.006977478555046967,0.016241509270986623,-0.027929471376818133,0.033247527458449076,-0.026819614839360465,0.008721261230263172,0.009605992201898568,-0.020580607482147243,0.02255491879192227,-0.020766874414281666,0.01694814247219039,-0.008564791221350811,-0.003259919540046864,0.01382308458097312,-0.017952996642036412,0.016486348989222247,-0.011698388770812293,0.00625464946024701,6.392342298261058e-05,-0.0066807961827649335,0.011855818100676332,-0.013137589028618888,0.010215405331540573,-0.005418855978480148,0.0007714808009713523,0.0032711489602389172,-0.00600830794398784,0.007884994843581423,-0.007222939971548116,0.004672562047915404,-0.0008212177503671381,-0.002582769321361399,0.005210968249020557,-0.005922513890101844,0.005963545701053876,-0.004556716349944155,0.0031411061826334932
s0532_re_6,-0.0016129497861206781,-0.0036095546517960144,-1.5149441065419673e-05,-0.001977091884089351,-0.0099760668660769,-0.000624704318060266,-0.007112666994656592,0.0036240557719433206,-0.028481691091207025,0.026095670764764416,-0.020174267460449133,-0.007535089411391828,0.019993535576046623,-0.021952711438316064,0.024396820311021195,-0.024769310306692067,0.02544526850530864,3.3630405860612365e-05,-0.025190681041779482,0.04271594215486769,-0.03420903438720984,0.017826072745811567,-0.004020996895170515,-0.00951341833352856,0.023569881446771312,-0.03527325021405431,0.03169739884365011,-0.016182011322134624,-0.002801441336605503,0.014687911359018063,-0.020280208823480545,0.02238076051477268,-0.02103418424847642,0.01256078649783822,6.446196662967599e-05,-0.010484055465439915,0.016146778821646172,-0.016001599583086674,0.01330836411154296,-0.008974155446581429,0.0019960703039445314,0.005566515215035418,-0.01058300510419866,0.012066873829780464,-0.01020865623084627,0.006096236586383831,-0.0021049727351683907,-0.0018221085004053413,0.005700037336406323,-0.007505401563760786,0.006898544954425952,-0.004233023599859685,0.0007911046370737753,0.0020322797581635477,-0.004594634577236113,0.005282714056774485,-0.005917155267325969,0.004696831996945178,-0.002916894849539439,0.0007769549845005254
s0532_re_7,-0.002128088463890767,-0.003458454035561008,-0.0011695716774329002,-0.0022047365788596856,-0.010752038030858129,-3.401173585935689e-05,-0.007888815616852446,0.0009467730136897713,-0.023812972957259298,0.02288245758765383,-0.020817886908086326,-0.004719348325506787,0.019691327618085983,-0.021615311736245705,0.022064188739084608,-0.01852970076073661,0.02260262168218478,-0.004455981019737344,-0.01730986902374293,0.03859876087895215,-0.036246256162344545,0.019433653739720898,-0.0027139733257706797,-0.009971956829419324,0.019309627458744035,-0.030544525915865692,0.03178382498092644,-0.019731146378474004,-0.00039100612219724576,0.015929641818874383,-0.02260493624829669,0.022131336069368436,-0.018969514020247113,0.012236864688217435,-0.00106367919607342,-0.010233714314319553,0.017709831151502143,-0.01766076561851424,0.013366712918875662,-0.007576823787737325,0.0014507626794716202,0.005546499860505341,-0.011402232876956294,0.013059935905503457,-0.01112500570559246,0.006396345371968067,-0.0014790633542799076,-0.002934496321765759,0.0060092862521823305,-0.007655410380995359,0.007653021183439494,-0.004880188900833725,0.0006893622100443246,0.0029299255096191246,-0.005319167249869253,0.00589882664081872,-0.006141803139320246,0.005097600036074436,-0.0034750097573052387,0.0011858510149530194
s0532_re_8,-0.0010352486544237514,-0.0039017436542162207,4.543191346084242e-05,-0.0025687651967708208,-0.010330378462399084,-0.0007917167965271932,-0.008129209962041953,0.0023829581818727787,-0.026336010962507626,0.025544286809618587,-0.02427311794953044,-0.0025399477467198672,0.01812936806780799,-0.02320595931066797,0.02434164261212029,-0.022085772545194716,0.026244868197662023,-0.008385030517302465,-0.01482267881125812,0.03911089831229373,-0.039392087185226514,0.02504064433794718,-0.00838849226881076,-0.005316584192328171,0.016487759559327273,-0.030089269672297147,0.03448157918641389,-0.025891199863137992,0.0067349694012999685,0.009878098868197318,-0.018837903947011982,0.021901522744794056,-0.02138574924280692,0.017340290141775457,-0.008351739911852493,-0.004154926400041358,0.013643355522960065,-0.016646407742909583,0.015496934120624428,-0.011802646690264592,0.006849095817583247,-0.0002519002202528024,-0.006760576503115103,0.01186671698086527,-0.012090293387115533,0.009401772509443785,-0.005649690183551134,0.0010473671019744911,0.002828023224622083,-0.005756814947374447,0.007805144718808474,-0.006877524968238508,0.0043384750643380345,-0.0006024401025845521,-0.0023947382330087703,0.004525069346879091,-0.005472732460267488,0.005771836897503099,-0.00439844104426493,0.0030267292941899434
s0532_re_9,-0.0014513694234670365,-0.002953782556089082,-0.0009848879022976256,-0.001506440087001548,-0.011128581264068746,0.00020494295451313718,-0.008278245347622549,0.003907330594552959,-0.027193996114479577,0.02445441918092109,-0.017683064119434187,-0.010302571347178494,0.02241358841646972,-0.02302402463270952,0.02318087400709679,-0.02061702867155471,0.01981369707755264,0.005413094495059049,-0.028131288312580112,0.0428113816558213,-0.03075820578495705,0.011797565455123065,0.003970319033325972,-0.01643283395537721,0.026335916439651514,-0.03427613788901483,0.02710801170105856,-0.008311557307648374,-0.011527197253085797,0.02142738486152752,-0.023404154317763545,0.02130940485603805,-0.015665761895578913,0.005458734222979377,0.007584484196492349,-0.0169513421139312,0.01901109533744751,-0.015316501805617885,0.009793559540217284,-0.0028005898809958054,-0.004620138766570555,0.010934042505466826,-0.014046239123939751,0.011986557083321468,-0.0071603440401309115,0.0019387794916902277,0.0026956743739865578,-0.006347578102478934,0.008218115968274436,-0.008358047643611958,0.005077301450912276,-0.0010569099702102942,-0.0030781622714096232,0.005525672525361978,-0.006879740899391765,0.0058464328817981895,-0.005241773422352405,0.002323023552456027,-0.0005559769735513368,-0.0018852974858067715
s0532_re_10,-0.001561452836479426,-0.0038014052573366207,-0.0006572405032132166,-0.002058259733862767,-0.010463670097848538,6.288573252240319e-05,-0.007665535205451977,0.0003704925328397174,-0.02278307646825594,0.02295219293988259,-0.02376581546845644,-0.0009331305238655042,0.01688468510207725,-0.021494776512123052,0.021933917502433918,-0.018819433050272658,0.02380139786476412,-0.009836130270461178,-0.010394760568422694,0.03493970634583555,-0.03813650446551834,0.02530356134524865,-0.00803722257263568,-0.005530732334873248,0.014958494540556082,-0.027147278357608638,0.03197159318748396,-0.025719853699695462,0.00862650095790185,0.009112187251940622,-0.019402603138776578,0.021616994225857757,-0.020801702256201777,0.016973881736558116,-0.008236618936779303,-0.003661475840442247,0.013458283001165696,-0.01746617951084136,0.016065183035050508,-0.011402537075685606,0.006206464933393964,0.0004579996499957091,-0.006818473353379063,0.011507008473064104,-0.012626482003831787,0.009714598842482877,-0.0052260173481156755,0.0007169381252023196,0.003103281767849592,-0.005874703513644716,0.007977603052472573,-0.006994373971828898,0.004549809284862966,-0.000732367716535724,-0.0025590453478258448,0.004865156496976696,-0.005433374511513684,0.005620576837512449,-0.004622498067764676,0.0032682169004008676
